entry,target,stop,outcome,days,ret_pct,mae,symbol,sector,pattern,config,date,pole_gain
56586.96,65075.0,53757.61,OPEN,40,2.11,2.46,VCB,Banking,Triangle Pullback,baseline,2025-05-06,5.78
56586.96,65075.0,53757.61,OPEN,40,1.75,2.46,VCB,Banking,Triangle Pullback,baseline,2025-05-07,4.73
21450.0,24667.5,20377.5,LOSS,3,-5.0,5.59,VIB,Banking,Flag Pullback,baseline,2025-09-15,11.44
21050.0,24207.5,19997.5,LOSS,4,-5.0,7.36,VIB,Banking,Flag Pullback,baseline,2025-09-16,10.6
20650.0,23747.5,19617.5,LOSS,3,-5.0,5.57,VIB,Banking,Flag Pullback,baseline,2025-09-17,6.63
20550.0,23632.5,19522.5,LOSS,2,-5.0,5.11,VIB,Banking,Flag Pullback,baseline,2025-09-18,10.51
20300.0,23345.0,19285.0,LOSS,21,-5.0,9.61,VIB,Banking,Flag Pullback,baseline,2025-09-19,13.18
19750.0,22712.5,18762.5,LOSS,20,-5.0,7.09,VIB,Banking,Flag Pullback,baseline,2025-09-22,20.62
19850.0,22827.5,18857.5,LOSS,19,-5.0,7.56,VIB,Banking,Flag Pullback,baseline,2025-09-23,24.21
20500.0,23575.0,19475.0,LOSS,18,-5.0,10.49,VIB,Banking,Flag Pullback,baseline,2025-09-24,13.44
20100.0,23115.0,19095.0,LOSS,17,-5.0,8.71,VIB,Banking,Flag Pullback,baseline,2025-09-25,17.88
16500.0,18975.0,15675.0,LOSS,14,-5.0,5.76,VIB,Banking,Flag Pullback,baseline,2026-02-10,5.4
21450.0,24667.5,20377.5,LOSS,3,-5.0,5.59,VIB,Banking,Flag Pullback,trend_filter,2025-09-15,11.44
21050.0,24207.5,19997.5,LOSS,4,-5.0,7.36,VIB,Banking,Flag Pullback,trend_filter,2025-09-16,10.6
20650.0,23747.5,19617.5,LOSS,3,-5.0,5.57,VIB,Banking,Flag Pullback,trend_filter,2025-09-17,6.63
20550.0,23632.5,19522.5,LOSS,2,-5.0,5.11,VIB,Banking,Flag Pullback,trend_filter,2025-09-18,10.51
20300.0,23345.0,19285.0,LOSS,21,-5.0,9.61,VIB,Banking,Flag Pullback,trend_filter,2025-09-19,13.18
20500.0,23575.0,19475.0,LOSS,18,-5.0,10.49,VIB,Banking,Flag Pullback,trend_filter,2025-09-24,13.44
20100.0,23115.0,19095.0,LOSS,17,-5.0,8.71,VIB,Banking,Flag Pullback,vol_filter,2025-09-25,17.88
15522.35,17850.7,14746.23,OPEN,40,6.76,2.97,VIB,Banking,Pennant Pullback,baseline,2024-11-04,6.67
15522.35,17850.7,14746.23,OPEN,40,6.49,2.97,VIB,Banking,Pennant Pullback,baseline,2024-11-05,5.79
15606.25,17947.19,14825.94,OPEN,40,5.91,3.49,VIB,Banking,Pennant Pullback,baseline,2024-11-06,5.21
15522.35,17850.7,14746.23,OPEN,40,3.51,2.97,VIB,Banking,Pennant Pullback,baseline,2024-11-07,4.37
15354.54,17657.72,14586.81,OPEN,40,4.64,1.91,VIB,Banking,Pennant Pullback,baseline,2024-11-08,3.52
15522.35,17850.7,14746.23,OPEN,40,6.76,2.97,VIB,Banking,Triangle Pullback,baseline,2024-11-04,7.82
15522.35,17850.7,14746.23,OPEN,40,6.49,2.97,VIB,Banking,Triangle Pullback,baseline,2024-11-05,10.61
15606.25,17947.19,14825.94,OPEN,40,5.91,3.49,VIB,Banking,Triangle Pullback,baseline,2024-11-06,9.52
15522.35,17850.7,14746.23,OPEN,40,3.51,2.97,VIB,Banking,Triangle Pullback,baseline,2024-11-07,6.06
15354.54,17657.72,14586.81,OPEN,40,4.64,1.91,VIB,Banking,Triangle Pullback,baseline,2024-11-08,6.94
31550.0,36282.5,29972.5,LOSS,5,-5.0,7.13,VPB,Banking,Flag Pullback,baseline,2025-09-15,31.06
31700.0,36455.0,30115.0,LOSS,3,-5.0,5.36,VPB,Banking,Flag Pullback,baseline,2025-09-16,29.31
31000.0,35650.0,29450.0,LOSS,3,-5.0,5.48,VPB,Banking,Flag Pullback,baseline,2025-09-17,27.49
30800.0,35420.0,29260.0,LOSS,23,-5.0,7.95,VPB,Banking,Flag Pullback,baseline,2025-09-18,44.92
30400.0,34960.0,28880.0,LOSS,22,-5.0,6.74,VPB,Banking,Flag Pullback,baseline,2025-09-19,44.75
29500.0,33925.0,28025.0,WIN,17,15.0,0.0,VPB,Banking,Flag Pullback,baseline,2025-09-22,49.81
29900.0,34385.0,28405.0,WIN,16,15.0,1.34,VPB,Banking,Flag Pullback,baseline,2025-09-23,39.34
31600.0,36340.0,30020.0,LOSS,7,-5.0,6.65,VPB,Banking,Flag Pullback,baseline,2025-09-24,26.89
30950.0,35592.5,29402.5,LOSS,18,-5.0,8.4,VPB,Banking,Flag Pullback,baseline,2025-09-25,29.43
30400.0,34960.0,28880.0,LOSS,17,-5.0,6.74,VPB,Banking,Flag Pullback,baseline,2025-09-26,22.88
31100.0,35765.0,29545.0,LOSS,4,-5.0,5.14,VPB,Banking,Flag Pullback,baseline,2025-09-29,17.44
31100.0,35765.0,29545.0,LOSS,3,-5.0,5.14,VPB,Banking,Flag Pullback,baseline,2025-09-30,18.44
30900.0,35535.0,29355.0,LOSS,14,-5.0,8.25,VPB,Banking,Flag Pullback,baseline,2025-10-01,16.55
30150.0,34672.5,28642.5,LOSS,13,-5.0,5.97,VPB,Banking,Flag Pullback,baseline,2025-10-02,17.91
27500.0,31625.0,26125.0,LOSS,19,-5.0,9.82,VPB,Banking,Flag Pullback,baseline,2026-02-03,8.66
27750.0,31912.5,26362.5,LOSS,4,-5.0,5.05,VPB,Banking,Flag Pullback,baseline,2026-02-04,6.36
26600.0,30590.0,25270.0,LOSS,14,-5.0,6.77,VPB,Banking,Flag Pullback,baseline,2026-02-10,7.21
31550.0,36282.5,29972.5,LOSS,5,-5.0,7.13,VPB,Banking,Flag Pullback,trend_filter,2025-09-15,31.06
31700.0,36455.0,30115.0,LOSS,3,-5.0,5.36,VPB,Banking,Flag Pullback,trend_filter,2025-09-16,29.31
31000.0,35650.0,29450.0,LOSS,3,-5.0,5.48,VPB,Banking,Flag Pullback,trend_filter,2025-09-17,27.49
30800.0,35420.0,29260.0,LOSS,23,-5.0,7.95,VPB,Banking,Flag Pullback,trend_filter,2025-09-18,44.92
30400.0,34960.0,28880.0,LOSS,22,-5.0,6.74,VPB,Banking,Flag Pullback,trend_filter,2025-09-19,44.75
29500.0,33925.0,28025.0,WIN,17,15.0,0.0,VPB,Banking,Flag Pullback,trend_filter,2025-09-22,49.81
29900.0,34385.0,28405.0,WIN,16,15.0,1.34,VPB,Banking,Flag Pullback,trend_filter,2025-09-23,39.34
31600.0,36340.0,30020.0,LOSS,7,-5.0,6.65,VPB,Banking,Flag Pullback,trend_filter,2025-09-24,26.89
30950.0,35592.5,29402.5,LOSS,18,-5.0,8.4,VPB,Banking,Flag Pullback,trend_filter,2025-09-25,29.43
30400.0,34960.0,28880.0,LOSS,17,-5.0,6.74,VPB,Banking,Flag Pullback,trend_filter,2025-09-26,22.88
31100.0,35765.0,29545.0,LOSS,4,-5.0,5.14,VPB,Banking,Flag Pullback,trend_filter,2025-09-29,17.44
31100.0,35765.0,29545.0,LOSS,3,-5.0,5.14,VPB,Banking,Flag Pullback,trend_filter,2025-09-30,18.44
30900.0,35535.0,29355.0,LOSS,14,-5.0,8.25,VPB,Banking,Flag Pullback,trend_filter,2025-10-01,16.55
31100.0,35765.0,29545.0,LOSS,4,-5.0,5.14,VPB,Banking,Flag Pullback,vol_filter,2025-09-29,17.44
30900.0,35535.0,29355.0,LOSS,14,-5.0,8.25,VPB,Banking,Flag Pullback,vol_filter,2025-10-01,16.55
30150.0,34672.5,28642.5,LOSS,13,-5.0,5.97,VPB,Banking,Flag Pullback,vol_filter,2025-10-02,17.91
31100.0,35765.0,29545.0,LOSS,4,-5.0,5.14,VPB,Banking,Flag Pullback,combined,2025-09-29,17.44
30900.0,35535.0,29355.0,LOSS,14,-5.0,8.25,VPB,Banking,Flag Pullback,combined,2025-10-01,16.55
17815.87,20488.25,16925.08,OPEN,40,0.27,1.91,VPB,Banking,Pennant Pullback,baseline,2024-06-11,5.23
18886.77,21719.79,17942.43,LOSS,5,-5.0,5.15,VPB,Banking,Pennant Pullback,baseline,2024-06-12,5.25
18000.0,20700.0,17100.0,WIN,30,15.0,1.94,VPB,Banking,Pennant Pullback,baseline,2025-06-02,4.08
21000.0,24150.0,19950.0,WIN,9,15.0,2.38,VPB,Banking,Pennant Pullback,baseline,2025-07-14,3.58
20750.0,23862.5,19712.5,WIN,7,15.0,1.2,VPB,Banking,Pennant Pullback,baseline,2025-07-15,3.87
35000.0,40250.0,33250.0,LOSS,4,-5.0,10.86,VPB,Banking,Pennant Pullback,baseline,2025-08-29,28.04
34500.0,39675.0,32775.0,LOSS,3,-5.0,9.57,VPB,Banking,Pennant Pullback,baseline,2025-09-03,25.71
34900.0,40135.0,33155.0,LOSS,2,-5.0,10.6,VPB,Banking,Pennant Pullback,baseline,2025-09-04,27.71
33500.0,38525.0,31825.0,LOSS,1,-5.0,6.87,VPB,Banking,Pennant Pullback,baseline,2025-09-05,29.98
31200.0,35880.0,29640.0,LOSS,10,-5.0,6.09,VPB,Banking,Pennant Pullback,baseline,2025-09-08,38.52
32400.0,37260.0,30780.0,LOSS,2,-5.0,6.02,VPB,Banking,Pennant Pullback,baseline,2025-09-09,38.41
32450.0,37317.5,30827.5,LOSS,1,-5.0,6.16,VPB,Banking,Pennant Pullback,baseline,2025-09-10,32.74
28650.0,32947.5,27217.5,LOSS,25,-5.0,6.46,VPB,Banking,Pennant Pullback,baseline,2025-12-31,8.04
27900.0,32085.0,26505.0,LOSS,26,-5.0,5.56,VPB,Banking,Pennant Pullback,baseline,2026-01-05,9.01
21000.0,24150.0,19950.0,WIN,9,15.0,2.38,VPB,Banking,Pennant Pullback,trend_filter,2025-07-14,3.58
20750.0,23862.5,19712.5,WIN,7,15.0,1.2,VPB,Banking,Pennant Pullback,trend_filter,2025-07-15,3.87
35000.0,40250.0,33250.0,LOSS,4,-5.0,10.86,VPB,Banking,Pennant Pullback,trend_filter,2025-08-29,28.04
34500.0,39675.0,32775.0,LOSS,3,-5.0,9.57,VPB,Banking,Pennant Pullback,trend_filter,2025-09-03,25.71
34900.0,40135.0,33155.0,LOSS,2,-5.0,10.6,VPB,Banking,Pennant Pullback,trend_filter,2025-09-04,27.71
33500.0,38525.0,31825.0,LOSS,1,-5.0,6.87,VPB,Banking,Pennant Pullback,trend_filter,2025-09-05,29.98
31200.0,35880.0,29640.0,LOSS,10,-5.0,6.09,VPB,Banking,Pennant Pullback,trend_filter,2025-09-08,38.52
32400.0,37260.0,30780.0,LOSS,2,-5.0,6.02,VPB,Banking,Pennant Pullback,trend_filter,2025-09-09,38.41
32450.0,37317.5,30827.5,LOSS,1,-5.0,6.16,VPB,Banking,Pennant Pullback,trend_filter,2025-09-10,32.74
22300.0,25645.0,21185.0,WIN,6,15.0,2.24,VPB,Banking,Triangle Pullback,baseline,2025-07-21,3.58
22500.0,25875.0,21375.0,WIN,7,15.0,0.0,VPB,Banking,Triangle Pullback,baseline,2025-07-22,3.87
35000.0,40250.0,33250.0,LOSS,4,-5.0,10.86,VPB,Banking,Triangle Pullback,baseline,2025-08-29,28.27
34500.0,39675.0,32775.0,LOSS,3,-5.0,9.57,VPB,Banking,Triangle Pullback,baseline,2025-09-03,30.05
34900.0,40135.0,33155.0,LOSS,2,-5.0,10.6,VPB,Banking,Triangle Pullback,baseline,2025-09-04,20.41
33500.0,38525.0,31825.0,LOSS,1,-5.0,6.87,VPB,Banking,Triangle Pullback,baseline,2025-09-05,25.94
31200.0,35880.0,29640.0,LOSS,10,-5.0,6.09,VPB,Banking,Triangle Pullback,baseline,2025-09-08,28.04
32400.0,37260.0,30780.0,LOSS,2,-5.0,6.02,VPB,Banking,Triangle Pullback,baseline,2025-09-09,28.04
32450.0,37317.5,30827.5,LOSS,1,-5.0,6.16,VPB,Banking,Triangle Pullback,baseline,2025-09-10,25.71
28250.0,32487.5,26837.5,LOSS,20,-5.0,5.13,VPB,Banking,Triangle Pullback,baseline,2026-01-09,8.04
30200.0,34730.0,28690.0,LOSS,9,-5.0,5.63,VPB,Banking,Triangle Pullback,baseline,2026-01-12,9.01
22300.0,25645.0,21185.0,WIN,6,15.0,2.24,VPB,Banking,Triangle Pullback,trend_filter,2025-07-21,3.58
22500.0,25875.0,21375.0,WIN,7,15.0,0.0,VPB,Banking,Triangle Pullback,trend_filter,2025-07-22,3.87
35000.0,40250.0,33250.0,LOSS,4,-5.0,10.86,VPB,Banking,Triangle Pullback,trend_filter,2025-08-29,28.27
34500.0,39675.0,32775.0,LOSS,3,-5.0,9.57,VPB,Banking,Triangle Pullback,trend_filter,2025-09-03,30.05
34900.0,40135.0,33155.0,LOSS,2,-5.0,10.6,VPB,Banking,Triangle Pullback,trend_filter,2025-09-04,20.41
33500.0,38525.0,31825.0,LOSS,1,-5.0,6.87,VPB,Banking,Triangle Pullback,trend_filter,2025-09-05,25.94
31200.0,35880.0,29640.0,LOSS,10,-5.0,6.09,VPB,Banking,Triangle Pullback,trend_filter,2025-09-08,28.04
32400.0,37260.0,30780.0,LOSS,2,-5.0,6.02,VPB,Banking,Triangle Pullback,trend_filter,2025-09-09,28.04
32450.0,37317.5,30827.5,LOSS,1,-5.0,6.16,VPB,Banking,Triangle Pullback,trend_filter,2025-09-10,25.71
30200.0,34730.0,28690.0,LOSS,9,-5.0,5.63,VPB,Banking,Triangle Pullback,trend_filter,2026-01-12,9.01
52589.01,60477.36,49959.56,WIN,15,15.0,3.93,BCM,Real Estate,Flag Pullback,baseline,2025-04-17,5.63
53080.5,61042.57,50426.47,WIN,14,15.0,4.81,BCM,Real Estate,Flag Pullback,baseline,2025-04-18,4.61
54260.06,62399.07,51547.06,LOSS,1,-5.0,6.88,BCM,Real Estate,Flag Pullback,baseline,2025-04-21,3.96
63696.59,73251.08,60511.76,OPEN,40,1.7,4.01,BCM,Real Estate,Flag Pullback,baseline,2025-10-14,3.76
63401.7,72911.96,60231.62,OPEN,40,2.17,3.57,BCM,Real Estate,Flag Pullback,baseline,2025-10-15,7.23
63696.59,73251.08,60511.76,OPEN,40,1.7,4.01,BCM,Real Estate,Flag Pullback,vol_filter,2025-10-14,3.76
63401.7,72911.96,60231.62,OPEN,40,2.17,3.57,BCM,Real Estate,Flag Pullback,vol_filter,2025-10-15,7.23
60708.33,69814.58,57672.92,WIN,27,15.0,2.55,BCM,Real Estate,Pennant Pullback,baseline,2024-06-19,20.42
69228.8,79613.12,65767.36,LOSS,18,-5.0,5.17,BCM,Real Estate,Pennant Pullback,baseline,2024-09-10,5.15
69131.98,79501.77,65675.38,LOSS,17,-5.0,5.04,BCM,Real Estate,Pennant Pullback,baseline,2024-09-11,5.46
69131.98,79501.77,65675.38,LOSS,16,-5.0,5.04,BCM,Real Estate,Pennant Pullback,baseline,2024-09-12,5.17
68647.86,78945.04,65215.47,LOSS,24,-5.0,5.5,BCM,Real Estate,Pennant Pullback,baseline,2024-09-13,6.75
69692.73,80146.64,66208.09,WIN,21,15.0,2.26,BCM,Real Estate,Pennant Pullback,baseline,2025-02-10,3.84
68906.34,79242.3,65461.03,WIN,20,15.0,1.14,BCM,Real Estate,Pennant Pullback,baseline,2025-02-11,6.76
76082.05,87494.35,72277.94,LOSS,5,-5.0,9.04,BCM,Real Estate,Pennant Pullback,baseline,2025-03-27,7.34
76278.64,87720.44,72464.71,LOSS,4,-5.0,9.28,BCM,Real Estate,Pennant Pullback,baseline,2025-03-28,8.14
73526.32,84555.27,69850.0,LOSS,3,-5.0,5.88,BCM,Real Estate,Pennant Pullback,baseline,2025-03-31,6.63
74607.59,85798.72,70877.21,LOSS,2,-5.0,7.25,BCM,Real Estate,Pennant Pullback,baseline,2025-04-01,8.13
74312.7,85459.6,70597.06,LOSS,1,-5.0,6.88,BCM,Real Estate,Pennant Pullback,baseline,2025-04-02,6.52
69201.24,79581.43,65741.18,LOSS,1,-5.0,6.96,BCM,Real Estate,Pennant Pullback,baseline,2025-04-03,7.28
64384.68,74042.38,61165.44,LOSS,1,-5.0,6.87,BCM,Real Estate,Pennant Pullback,baseline,2025-04-04,6.99
59961.3,68955.5,56963.24,LOSS,1,-5.0,6.89,BCM,Real Estate,Pennant Pullback,baseline,2025-04-08,14.9
66547.21,76529.29,63219.85,LOSS,28,-5.0,6.94,BCM,Real Estate,Pennant Pullback,baseline,2025-09-05,3.87
65760.84,75624.96,62472.79,LOSS,27,-5.0,5.83,BCM,Real Estate,Pennant Pullback,baseline,2025-09-08,4.9
66743.81,76755.38,63406.62,LOSS,26,-5.0,7.22,BCM,Real Estate,Pennant Pullback,baseline,2025-09-09,4.28
66350.62,76303.21,63033.09,LOSS,25,-5.0,6.67,BCM,Real Estate,Pennant Pullback,baseline,2025-09-10,5.84
69692.73,80146.64,66208.09,WIN,21,15.0,2.26,BCM,Real Estate,Pennant Pullback,trend_filter,2025-02-10,3.84
68906.34,79242.3,65461.03,WIN,20,15.0,1.14,BCM,Real Estate,Pennant Pullback,trend_filter,2025-02-11,6.76
76082.05,87494.35,72277.94,LOSS,5,-5.0,9.04,BCM,Real Estate,Pennant Pullback,trend_filter,2025-03-27,7.34
76278.64,87720.44,72464.71,LOSS,4,-5.0,9.28,BCM,Real Estate,Pennant Pullback,trend_filter,2025-03-28,8.14
73526.32,84555.27,69850.0,LOSS,3,-5.0,5.88,BCM,Real Estate,Pennant Pullback,trend_filter,2025-03-31,6.63
74607.59,85798.72,70877.21,LOSS,2,-5.0,7.25,BCM,Real Estate,Pennant Pullback,trend_filter,2025-04-01,8.13
74312.7,85459.6,70597.06,LOSS,1,-5.0,6.88,BCM,Real Estate,Pennant Pullback,trend_filter,2025-04-02,6.52
69228.8,79613.12,65767.36,LOSS,18,-5.0,5.17,BCM,Real Estate,Pennant Pullback,vol_filter,2024-09-10,5.15
69131.98,79501.77,65675.38,LOSS,17,-5.0,5.04,BCM,Real Estate,Pennant Pullback,vol_filter,2024-09-11,5.46
69131.98,79501.77,65675.38,LOSS,16,-5.0,5.04,BCM,Real Estate,Pennant Pullback,vol_filter,2024-09-12,5.17
68647.86,78945.04,65215.47,LOSS,24,-5.0,5.5,BCM,Real Estate,Pennant Pullback,vol_filter,2024-09-13,6.75
66743.81,76755.38,63406.62,LOSS,26,-5.0,7.22,BCM,Real Estate,Pennant Pullback,vol_filter,2025-09-09,4.28
66350.62,76303.21,63033.09,LOSS,25,-5.0,6.67,BCM,Real Estate,Pennant Pullback,vol_filter,2025-09-10,5.84
69712.91,80169.85,66227.27,LOSS,19,-5.0,5.56,BCM,Real Estate,Triangle Pullback,baseline,2024-09-06,9.9
68938.34,79279.09,65491.42,LOSS,20,-5.0,5.2,BCM,Real Estate,Triangle Pullback,baseline,2024-09-09,11.79
69228.8,79613.12,65767.36,LOSS,18,-5.0,5.17,BCM,Real Estate,Triangle Pullback,baseline,2024-09-10,4.95
69131.98,79501.77,65675.38,LOSS,17,-5.0,5.04,BCM,Real Estate,Triangle Pullback,baseline,2024-09-11,5.85
68647.86,78945.04,65215.47,LOSS,24,-5.0,5.5,BCM,Real Estate,Triangle Pullback,baseline,2024-09-13,3.65
66645.51,76642.33,63313.23,OPEN,40,6.78,2.21,BCM,Real Estate,Triangle Pullback,baseline,2024-12-18,3.66
65367.65,75172.8,62099.27,OPEN,40,12.63,0.3,BCM,Real Estate,Triangle Pullback,baseline,2024-12-19,7.14
66547.21,76529.29,63219.85,OPEN,40,10.04,1.77,BCM,Real Estate,Triangle Pullback,baseline,2024-12-20,5.24
66743.81,76755.38,63406.62,OPEN,40,12.81,2.06,BCM,Real Estate,Triangle Pullback,baseline,2024-12-23,3.37
68906.34,79242.3,65461.03,WIN,18,15.0,1.14,BCM,Real Estate,Triangle Pullback,baseline,2025-02-13,5.67
68906.34,79242.3,65461.03,WIN,17,15.0,1.14,BCM,Real Estate,Triangle Pullback,baseline,2025-02-14,4.44
68611.45,78903.17,65180.88,WIN,16,15.0,0.72,BCM,Real Estate,Triangle Pullback,baseline,2025-02-17,3.84
68316.56,78564.05,64900.73,WIN,14,15.0,0.0,BCM,Real Estate,Triangle Pullback,baseline,2025-02-18,6.76
69201.24,79581.43,65741.18,LOSS,1,-5.0,6.96,BCM,Real Estate,Triangle Pullback,baseline,2025-04-03,7.34
64384.68,74042.38,61165.44,LOSS,1,-5.0,6.87,BCM,Real Estate,Triangle Pullback,baseline,2025-04-04,8.14
59961.3,68955.5,56963.24,LOSS,1,-5.0,6.89,BCM,Real Estate,Triangle Pullback,baseline,2025-04-08,6.63
55832.82,64207.74,53041.18,LOSS,5,-5.0,5.81,BCM,Real Estate,Triangle Pullback,baseline,2025-04-09,8.13
59666.41,68616.37,56683.09,LOSS,1,-5.0,6.92,BCM,Real Estate,Triangle Pullback,baseline,2025-04-10,6.52
58683.44,67485.95,55749.27,LOSS,2,-5.0,5.7,BCM,Real Estate,Triangle Pullback,baseline,2025-04-11,7.28
59469.82,68390.29,56496.33,LOSS,1,-5.0,6.94,BCM,Real Estate,Triangle Pullback,baseline,2025-04-14,6.99
55537.93,63868.61,52761.03,LOSS,1,-5.0,5.31,BCM,Real Estate,Triangle Pullback,baseline,2025-04-15,14.9
66645.51,76642.33,63313.23,OPEN,40,6.78,2.21,BCM,Real Estate,Triangle Pullback,trend_filter,2024-12-18,3.66
68906.34,79242.3,65461.03,WIN,18,15.0,1.14,BCM,Real Estate,Triangle Pullback,trend_filter,2025-02-13,5.67
68906.34,79242.3,65461.03,WIN,17,15.0,1.14,BCM,Real Estate,Triangle Pullback,trend_filter,2025-02-14,4.44
68611.45,78903.17,65180.88,WIN,16,15.0,0.72,BCM,Real Estate,Triangle Pullback,trend_filter,2025-02-17,3.84
68316.56,78564.05,64900.73,WIN,14,15.0,0.0,BCM,Real Estate,Triangle Pullback,trend_filter,2025-02-18,6.76
69131.98,79501.77,65675.38,LOSS,17,-5.0,5.04,BCM,Real Estate,Triangle Pullback,vol_filter,2024-09-11,5.85
68647.86,78945.04,65215.47,LOSS,24,-5.0,5.5,BCM,Real Estate,Triangle Pullback,vol_filter,2024-09-13,3.65
30272.73,34813.64,28759.09,LOSS,20,-5.0,5.41,KDH,Real Estate,Flag Pullback,baseline,2024-10-23,3.16
30590.91,35179.54,29061.36,LOSS,16,-5.0,5.2,KDH,Real Estate,Flag Pullback,baseline,2024-10-24,3.69
30136.36,34656.82,28629.55,OPEN,40,8.14,4.98,KDH,Real Estate,Flag Pullback,baseline,2024-10-25,3.04
30454.54,35022.73,28931.82,LOSS,16,-5.0,5.52,KDH,Real Estate,Flag Pullback,baseline,2024-10-28,3.46
30454.54,35022.73,28931.82,LOSS,15,-5.0,5.52,KDH,Real Estate,Flag Pullback,baseline,2024-10-29,5.36
26850.0,30877.5,25507.5,LOSS,3,-5.0,5.4,KDH,Real Estate,Flag Pullback,baseline,2026-02-03,4.43
26850.0,30877.5,25507.5,LOSS,2,-5.0,5.4,KDH,Real Estate,Flag Pullback,baseline,2026-02-04,5.91
31322.31,36020.66,29756.2,LOSS,5,-5.0,6.33,KDH,Real Estate,Pennant Pullback,baseline,2024-07-10,3.69
34850.0,40077.5,33107.5,LOSS,7,-5.0,5.16,KDH,Real Estate,Pennant Pullback,baseline,2025-11-21,6.46
34500.0,39675.0,32775.0,LOSS,10,-5.0,6.38,KDH,Real Estate,Pennant Pullback,baseline,2025-11-25,3.88
34850.0,40077.5,33107.5,LOSS,7,-5.0,5.16,KDH,Real Estate,Pennant Pullback,trend_filter,2025-11-21,6.46
34500.0,39675.0,32775.0,LOSS,10,-5.0,6.38,KDH,Real Estate,Pennant Pullback,trend_filter,2025-11-25,3.88
30991.74,35640.5,29442.15,LOSS,6,-5.0,5.33,KDH,Real Estate,Triangle Pullback,baseline,2024-07-09,4.46
40000.0,46000.0,38000.0,LOSS,20,-5.0,5.5,VHM,Real Estate,Flag Pullback,baseline,2025-01-06,3.11
99600.0,114540.0,94620.0,LOSS,2,-5.0,7.63,VHM,Real Estate,Flag Pullback,baseline,2025-11-05,4.47
98900.0,113735.0,93955.0,LOSS,1,-5.0,6.98,VHM,Real Estate,Flag Pullback,baseline,2025-11-06,11.11
92000.0,105800.0,87400.0,LOSS,1,-5.0,5.54,VHM,Real Estate,Flag Pullback,baseline,2025-11-07,20.94
86900.0,99935.0,82555.0,WIN,10,15.0,0.0,VHM,Real Estate,Flag Pullback,baseline,2025-11-10,24.82
90000.0,103500.0,85500.0,WIN,9,15.0,0.0,VHM,Real Estate,Flag Pullback,baseline,2025-11-11,28.67
91300.0,104995.0,86735.0,WIN,6,15.0,0.11,VHM,Real Estate,Flag Pullback,baseline,2026-02-04,61.62
97600.0,112240.0,92720.0,WIN,10,15.0,4.61,VHM,Real Estate,Flag Pullback,baseline,2026-02-05,46.42
40000.0,46000.0,38000.0,LOSS,20,-5.0,5.5,VHM,Real Estate,Flag Pullback,vol_filter,2025-01-06,3.11
41500.0,47725.0,39425.0,WIN,11,15.0,1.93,VHM,Real Estate,Pennant Pullback,baseline,2024-10-04,20.77
41200.0,47380.0,39140.0,WIN,10,15.0,1.21,VHM,Real Estate,Pennant Pullback,baseline,2024-10-07,15.59
124200.0,142830.0,117990.0,LOSS,4,-5.0,7.73,VHM,Real Estate,Pennant Pullback,baseline,2025-10-13,4.71
124200.0,142830.0,117990.0,LOSS,4,-5.0,7.73,VHM,Real Estate,Pennant Pullback,trend_filter,2025-10-13,4.71
105500.0,121325.0,100225.0,LOSS,5,-5.0,5.4,VHM,Real Estate,Triangle Pullback,baseline,2025-09-12,10.8
105500.0,121325.0,100225.0,LOSS,5,-5.0,5.4,VHM,Real Estate,Triangle Pullback,trend_filter,2025-09-12,10.8
75200.0,86480.0,71440.0,OPEN,40,-2.53,3.19,MSN,Retail,Flag Pullback,baseline,2024-09-10,4.63
75100.0,86365.0,71345.0,OPEN,40,-3.73,3.86,MSN,Retail,Flag Pullback,baseline,2024-09-11,5.92
75100.0,86365.0,71345.0,LOSS,40,-5.0,5.06,MSN,Retail,Flag Pullback,baseline,2024-09-12,4.16
74200.0,85330.0,70490.0,OPEN,40,-2.29,3.91,MSN,Retail,Flag Pullback,baseline,2024-09-13,5.35
72900.0,83835.0,69255.0,OPEN,40,0.14,2.19,MSN,Retail,Flag Pullback,baseline,2024-09-16,6.99
74500.0,85675.0,70775.0,OPEN,40,-4.16,4.3,MSN,Retail,Flag Pullback,baseline,2024-09-17,5.63
74400.0,85560.0,70680.0,LOSS,40,-5.0,5.11,MSN,Retail,Flag Pullback,baseline,2024-09-18,4.46
74400.0,85560.0,70680.0,LOSS,39,-5.0,5.11,MSN,Retail,Flag Pullback,baseline,2024-09-19,5.14
74700.0,85905.0,70965.0,LOSS,38,-5.0,5.49,MSN,Retail,Flag Pullback,baseline,2024-09-20,4.02
74400.0,85560.0,70680.0,LOSS,37,-5.0,5.11,MSN,Retail,Flag Pullback,baseline,2024-09-23,4.59
54000.0,62100.0,51300.0,LOSS,1,-5.0,6.85,MSN,Retail,Flag Pullback,baseline,2025-04-08,3.77
58500.0,67275.0,55575.0,LOSS,2,-5.0,5.98,MSN,Retail,Flag Pullback,baseline,2025-04-15,4.29
72100.0,82915.0,68495.0,OPEN,40,3.88,0.42,MSN,Retail,Pennant Pullback,baseline,2026-03-24,5.48
78400.0,90160.0,74480.0,LOSS,35,-5.0,5.61,MSN,Retail,Triangle Pullback,baseline,2026-01-07,3.68
75500.0,86825.0,71725.0,OPEN,40,-0.79,1.59,MSN,Retail,Triangle Pullback,baseline,2026-03-31,5.48
63979.43,73576.34,60780.46,WIN,34,15.0,1.08,MWG,Retail,Flag Pullback,baseline,2025-06-24,6.28
