entry,target,stop,outcome,days,ret_pct,mae,symbol,sector,pattern,config,date,pole_gain
19949.67,22942.12,18952.18,WIN,18,15.0,0.25,PVD,,Pennant Pullback,vol_filter,2025-07-16,11.78
19949.67,22942.12,18952.18,WIN,17,15.0,0.0,PVD,,Pennant Pullback,vol_filter,2025-07-17,13.3
20047.46,23054.58,19045.09,WIN,20,15.0,0.98,PVD,,Triangle Pullback,baseline,2025-07-14,3.79
19949.67,22942.12,18952.18,WIN,18,15.0,0.25,PVD,,Triangle Pullback,baseline,2025-07-16,3.54
19949.67,22942.12,18952.18,WIN,17,15.0,0.0,PVD,,Triangle Pullback,baseline,2025-07-17,6.91
20389.73,23448.19,19370.25,WIN,38,15.0,2.16,PVD,,Triangle Pullback,baseline,2025-07-18,13.61
20145.25,23167.04,19137.99,WIN,15,15.0,0.97,PVD,,Triangle Pullback,baseline,2025-07-21,17.79
20047.46,23054.58,19045.09,WIN,14,15.0,0.0,PVD,,Triangle Pullback,baseline,2025-07-22,12.7
20438.63,23504.43,19416.7,WIN,35,15.0,0.96,PVD,,Triangle Pullback,baseline,2025-07-23,11.78
20780.9,23898.04,19741.86,WIN,36,15.0,2.59,PVD,,Triangle Pullback,baseline,2025-07-24,13.3
20634.22,23729.35,19602.51,WIN,34,15.0,1.9,PVD,,Triangle Pullback,baseline,2025-07-25,14.71
20976.49,24122.96,19927.67,OPEN,40,6.06,3.5,PVD,,Triangle Pullback,baseline,2025-07-28,13.32
23372.41,26878.27,22203.79,LOSS,6,-5.0,7.74,PVD,,Triangle Pullback,baseline,2025-09-12,5.39
23323.51,26822.04,22157.33,LOSS,5,-5.0,7.55,PVD,,Triangle Pullback,baseline,2025-09-15,5.39
23372.41,26878.27,22203.79,LOSS,6,-5.0,7.74,PVD,,Triangle Pullback,trend_filter,2025-09-12,5.39
23323.51,26822.04,22157.33,LOSS,5,-5.0,7.55,PVD,,Triangle Pullback,trend_filter,2025-09-15,5.39
20843.26,23969.75,19801.1,LOSS,19,-5.0,6.25,NT2,,Flag Pullback,baseline,2024-06-20,3.57
20191.91,23220.7,19182.31,LOSS,19,-5.0,5.07,NT2,,Flag Pullback,baseline,2024-06-24,4.04
20471.06,23541.72,19447.51,LOSS,18,-5.0,6.36,NT2,,Flag Pullback,baseline,2024-06-25,4.27
20471.06,23541.72,19447.51,LOSS,16,-5.0,6.36,NT2,,Flag Pullback,baseline,2024-06-27,5.88
20191.91,23220.7,19182.31,LOSS,15,-5.0,5.07,NT2,,Flag Pullback,baseline,2024-06-28,5.01
20424.54,23488.22,19403.31,LOSS,14,-5.0,6.15,NT2,,Flag Pullback,baseline,2024-07-01,6.79
20471.06,23541.72,19447.51,LOSS,13,-5.0,6.36,NT2,,Flag Pullback,baseline,2024-07-02,6.12
20471.06,23541.72,19447.51,LOSS,12,-5.0,6.36,NT2,,Flag Pullback,baseline,2024-07-03,4.11
20424.54,23488.22,19403.31,LOSS,10,-5.0,6.15,NT2,,Flag Pullback,baseline,2024-07-05,3.58
20331.49,23381.21,19314.91,LOSS,9,-5.0,5.72,NT2,,Flag Pullback,baseline,2024-07-08,3.36
20750.21,23862.74,19712.7,LOSS,6,-5.0,5.83,NT2,,Flag Pullback,baseline,2024-07-09,3.15
19404.71,22315.42,18434.48,LOSS,12,-5.0,7.23,NT2,,Flag Pullback,baseline,2025-03-18,7.69
19211.15,22092.82,18250.59,LOSS,11,-5.0,6.3,NT2,,Flag Pullback,baseline,2025-03-19,8.74
19211.15,22092.82,18250.59,LOSS,10,-5.0,6.3,NT2,,Flag Pullback,baseline,2025-03-20,5.6
19065.98,21925.87,18112.68,LOSS,9,-5.0,5.58,NT2,,Flag Pullback,baseline,2025-03-21,6.38
19065.98,21925.87,18112.68,LOSS,8,-5.0,5.58,NT2,,Flag Pullback,baseline,2025-03-24,5.87
26650.0,30647.5,25317.5,LOSS,6,-5.0,7.5,NT2,,Flag Pullback,baseline,2026-03-13,3.08
25950.0,29842.5,24652.5,LOSS,5,-5.0,5.01,NT2,,Flag Pullback,baseline,2026-03-16,4.46
25550.0,29382.5,24272.5,OPEN,40,-1.37,3.52,NT2,,Flag Pullback,baseline,2026-03-17,3.47
26000.0,29900.0,24700.0,LOSS,3,-5.0,5.19,NT2,,Flag Pullback,baseline,2026-03-18,3.07
25950.0,29842.5,24652.5,LOSS,1,-5.0,5.01,NT2,,Flag Pullback,baseline,2026-03-20,4.61
26650.0,30647.5,25317.5,LOSS,6,-5.0,7.5,NT2,,Flag Pullback,trend_filter,2026-03-13,3.08
20471.06,23541.72,19447.51,LOSS,12,-5.0,6.36,NT2,,Flag Pullback,vol_filter,2024-07-03,4.11
20424.54,23488.22,19403.31,LOSS,10,-5.0,6.15,NT2,,Flag Pullback,vol_filter,2024-07-05,3.58
20331.49,23381.21,19314.91,LOSS,9,-5.0,5.72,NT2,,Flag Pullback,vol_filter,2024-07-08,3.36
20750.21,23862.74,19712.7,LOSS,6,-5.0,5.83,NT2,,Flag Pullback,vol_filter,2024-07-09,3.15
21355.04,24558.29,20287.29,LOSS,8,-5.0,5.45,NT2,,Pennant Pullback,baseline,2024-06-12,4.04
21308.51,24504.79,20243.09,LOSS,7,-5.0,5.24,NT2,,Pennant Pullback,baseline,2024-06-13,4.42
20610.64,23702.23,19580.1,LOSS,23,-5.0,5.19,NT2,,Pennant Pullback,baseline,2024-06-14,5.42
23400.0,26910.0,22230.0,WIN,40,15.0,4.49,NT2,,Pennant Pullback,baseline,2025-11-25,3.55
23600.0,27140.0,22420.0,LOSS,14,-5.0,5.3,NT2,,Pennant Pullback,baseline,2025-11-26,11.62
23300.0,26795.0,22135.0,WIN,34,15.0,4.08,NT2,,Pennant Pullback,baseline,2025-11-27,11.75
24050.0,27657.5,22847.5,LOSS,6,-5.0,6.44,NT2,,Pennant Pullback,baseline,2025-12-04,7.87
23850.0,27427.5,22657.5,LOSS,5,-5.0,5.66,NT2,,Pennant Pullback,baseline,2025-12-05,6.09
23850.0,27427.5,22657.5,LOSS,4,-5.0,5.66,NT2,,Pennant Pullback,baseline,2025-12-08,8.79
23600.0,27140.0,22420.0,LOSS,5,-5.0,5.3,NT2,,Pennant Pullback,baseline,2025-12-09,7.26
23600.0,27140.0,22420.0,LOSS,4,-5.0,5.3,NT2,,Pennant Pullback,baseline,2025-12-10,3.74
23600.0,27140.0,22420.0,LOSS,3,-5.0,5.3,NT2,,Pennant Pullback,baseline,2025-12-11,4.18
22550.0,25932.5,21422.5,WIN,17,15.0,0.89,NT2,,Pennant Pullback,baseline,2025-12-12,5.21
22650.0,26047.5,21517.5,WIN,19,15.0,1.32,NT2,,Pennant Pullback,baseline,2025-12-15,5.92
23400.0,26910.0,22230.0,WIN,40,15.0,4.49,NT2,,Pennant Pullback,trend_filter,2025-11-25,3.55
23600.0,27140.0,22420.0,LOSS,14,-5.0,5.3,NT2,,Pennant Pullback,trend_filter,2025-11-26,11.62
23300.0,26795.0,22135.0,WIN,34,15.0,4.08,NT2,,Pennant Pullback,trend_filter,2025-11-27,11.75
24050.0,27657.5,22847.5,LOSS,6,-5.0,6.44,NT2,,Pennant Pullback,trend_filter,2025-12-04,7.87
23850.0,27427.5,22657.5,LOSS,5,-5.0,5.66,NT2,,Pennant Pullback,trend_filter,2025-12-05,6.09
23850.0,27427.5,22657.5,LOSS,4,-5.0,5.66,NT2,,Pennant Pullback,trend_filter,2025-12-08,8.79
23600.0,27140.0,22420.0,LOSS,5,-5.0,5.3,NT2,,Pennant Pullback,trend_filter,2025-12-09,7.26
23600.0,27140.0,22420.0,LOSS,4,-5.0,5.3,NT2,,Pennant Pullback,trend_filter,2025-12-10,3.74
23600.0,27140.0,22420.0,LOSS,3,-5.0,5.3,NT2,,Pennant Pullback,trend_filter,2025-12-11,4.18
24050.0,27657.5,22847.5,LOSS,6,-5.0,6.44,NT2,,Pennant Pullback,vol_filter,2025-12-04,7.87
23850.0,27427.5,22657.5,LOSS,5,-5.0,5.66,NT2,,Pennant Pullback,vol_filter,2025-12-05,6.09
23850.0,27427.5,22657.5,LOSS,4,-5.0,5.66,NT2,,Pennant Pullback,vol_filter,2025-12-08,8.79
23600.0,27140.0,22420.0,LOSS,5,-5.0,5.3,NT2,,Pennant Pullback,vol_filter,2025-12-09,7.26
23600.0,27140.0,22420.0,LOSS,4,-5.0,5.3,NT2,,Pennant Pullback,vol_filter,2025-12-10,3.74
23600.0,27140.0,22420.0,LOSS,3,-5.0,5.3,NT2,,Pennant Pullback,vol_filter,2025-12-11,4.18
22550.0,25932.5,21422.5,WIN,17,15.0,0.89,NT2,,Pennant Pullback,vol_filter,2025-12-12,5.21
22650.0,26047.5,21517.5,WIN,19,15.0,1.32,NT2,,Pennant Pullback,vol_filter,2025-12-15,5.92
24050.0,27657.5,22847.5,LOSS,6,-5.0,6.44,NT2,,Pennant Pullback,combined,2025-12-04,7.87
23850.0,27427.5,22657.5,LOSS,5,-5.0,5.66,NT2,,Pennant Pullback,combined,2025-12-05,6.09
23850.0,27427.5,22657.5,LOSS,4,-5.0,5.66,NT2,,Pennant Pullback,combined,2025-12-08,8.79
23600.0,27140.0,22420.0,LOSS,5,-5.0,5.3,NT2,,Pennant Pullback,combined,2025-12-09,7.26
23650.0,27197.5,22467.5,LOSS,10,-5.0,5.5,NT2,,Triangle Pullback,baseline,2025-12-02,3.55
24000.0,27600.0,22800.0,LOSS,7,-5.0,6.25,NT2,,Triangle Pullback,baseline,2025-12-03,11.62
24050.0,27657.5,22847.5,LOSS,6,-5.0,6.44,NT2,,Triangle Pullback,baseline,2025-12-04,11.75
23850.0,27427.5,22657.5,LOSS,5,-5.0,5.66,NT2,,Triangle Pullback,baseline,2025-12-05,5.52
23850.0,27427.5,22657.5,LOSS,4,-5.0,5.66,NT2,,Triangle Pullback,baseline,2025-12-08,5.11
23600.0,27140.0,22420.0,LOSS,5,-5.0,5.3,NT2,,Triangle Pullback,baseline,2025-12-09,11.4
23600.0,27140.0,22420.0,LOSS,4,-5.0,5.3,NT2,,Triangle Pullback,baseline,2025-12-10,9.94
23600.0,27140.0,22420.0,LOSS,3,-5.0,5.3,NT2,,Triangle Pullback,baseline,2025-12-11,7.87
22550.0,25932.5,21422.5,WIN,17,15.0,0.89,NT2,,Triangle Pullback,baseline,2025-12-12,6.09
22650.0,26047.5,21517.5,WIN,19,15.0,1.32,NT2,,Triangle Pullback,baseline,2025-12-15,8.79
23650.0,27197.5,22467.5,LOSS,10,-5.0,5.5,NT2,,Triangle Pullback,trend_filter,2025-12-02,3.55
24000.0,27600.0,22800.0,LOSS,7,-5.0,6.25,NT2,,Triangle Pullback,trend_filter,2025-12-03,11.62
24050.0,27657.5,22847.5,LOSS,6,-5.0,6.44,NT2,,Triangle Pullback,trend_filter,2025-12-04,11.75
23850.0,27427.5,22657.5,LOSS,5,-5.0,5.66,NT2,,Triangle Pullback,trend_filter,2025-12-05,5.52
23850.0,27427.5,22657.5,LOSS,4,-5.0,5.66,NT2,,Triangle Pullback,trend_filter,2025-12-08,5.11
23600.0,27140.0,22420.0,LOSS,5,-5.0,5.3,NT2,,Triangle Pullback,trend_filter,2025-12-09,11.4
23600.0,27140.0,22420.0,LOSS,4,-5.0,5.3,NT2,,Triangle Pullback,trend_filter,2025-12-10,9.94
23600.0,27140.0,22420.0,LOSS,3,-5.0,5.3,NT2,,Triangle Pullback,trend_filter,2025-12-11,7.87
23850.0,27427.5,22657.5,LOSS,4,-5.0,5.66,NT2,,Triangle Pullback,vol_filter,2025-12-08,5.11
23600.0,27140.0,22420.0,LOSS,5,-5.0,5.3,NT2,,Triangle Pullback,vol_filter,2025-12-09,11.4
23600.0,27140.0,22420.0,LOSS,4,-5.0,5.3,NT2,,Triangle Pullback,vol_filter,2025-12-10,9.94
23600.0,27140.0,22420.0,LOSS,3,-5.0,5.3,NT2,,Triangle Pullback,vol_filter,2025-12-11,7.87
22550.0,25932.5,21422.5,WIN,17,15.0,0.89,NT2,,Triangle Pullback,vol_filter,2025-12-12,6.09
22650.0,26047.5,21517.5,WIN,19,15.0,1.32,NT2,,Triangle Pullback,vol_filter,2025-12-15,8.79
23850.0,27427.5,22657.5,LOSS,4,-5.0,5.66,NT2,,Triangle Pullback,combined,2025-12-08,5.11
23600.0,27140.0,22420.0,LOSS,5,-5.0,5.3,NT2,,Triangle Pullback,combined,2025-12-09,11.4
23600.0,27140.0,22420.0,LOSS,4,-5.0,5.3,NT2,,Triangle Pullback,combined,2025-12-10,9.94
23600.0,27140.0,22420.0,LOSS,3,-5.0,5.3,NT2,,Triangle Pullback,combined,2025-12-11,7.87
49566.48,57001.45,47088.15,LOSS,5,-5.0,7.48,VSH,,Flag Pullback,baseline,2025-03-27,6.0
49566.48,57001.45,47088.15,LOSS,4,-5.0,7.48,VSH,,Flag Pullback,baseline,2025-03-28,5.16
49103.24,56468.72,46648.08,LOSS,3,-5.0,6.6,VSH,,Flag Pullback,baseline,2025-03-31,6.0
49103.24,56468.72,46648.08,LOSS,2,-5.0,6.6,VSH,,Flag Pullback,baseline,2025-04-01,4.74
49103.24,56468.72,46648.08,LOSS,1,-5.0,6.6,VSH,,Flag Pullback,baseline,2025-04-02,4.95
48825.3,56149.09,46384.03,LOSS,2,-5.0,7.78,VSH,,Flag Pullback,baseline,2025-04-03,4.95
48362.05,55616.36,45943.95,LOSS,1,-5.0,6.9,VSH,,Flag Pullback,baseline,2025-04-04,5.15
48176.76,55403.27,45767.92,LOSS,1,-5.0,5.58,VSH,,Flag Pullback,baseline,2025-04-09,5.29
47270.89,54361.52,44907.34,LOSS,5,-5.0,6.53,VSH,,Flag Pullback,baseline,2025-06-06,3.96
45866.8,52746.82,43573.46,LOSS,9,-5.0,7.76,VSH,,Flag Pullback,baseline,2025-06-09,4.16
44883.94,51616.53,42639.74,OPEN,40,-0.32,2.02,VSH,,Flag Pullback,baseline,2025-08-07,5.32
44930.74,51670.35,42684.21,OPEN,40,-0.42,2.13,VSH,,Flag Pullback,baseline,2025-08-08,8.32
44603.12,51293.59,42372.97,OPEN,40,0.09,1.41,VSH,,Flag Pullback,baseline,2025-08-11,8.03
44743.53,51455.06,42506.35,OPEN,40,-0.22,1.72,VSH,,Flag Pullback,baseline,2025-08-12,6.63
49566.48,57001.45,47088.15,LOSS,5,-5.0,7.48,VSH,,Flag Pullback,trend_filter,2025-03-27,6.0
49566.48,57001.45,47088.15,LOSS,4,-5.0,7.48,VSH,,Flag Pullback,trend_filter,2025-03-28,5.16
49103.24,56468.72,46648.08,LOSS,3,-5.0,6.6,VSH,,Flag Pullback,trend_filter,2025-03-31,6.0
49103.24,56468.72,46648.08,LOSS,2,-5.0,6.6,VSH,,Flag Pullback,trend_filter,2025-04-01,4.74
49103.24,56468.72,46648.08,LOSS,1,-5.0,6.6,VSH,,Flag Pullback,trend_filter,2025-04-02,4.95
48825.3,56149.09,46384.03,LOSS,2,-5.0,7.78,VSH,,Flag Pullback,trend_filter,2025-04-03,4.95
48362.05,55616.36,45943.95,LOSS,1,-5.0,6.9,VSH,,Flag Pullback,trend_filter,2025-04-04,5.15
48176.76,55403.27,45767.92,LOSS,1,-5.0,5.58,VSH,,Flag Pullback,trend_filter,2025-04-09,5.29
44883.94,51616.53,42639.74,OPEN,40,-0.32,2.02,VSH,,Flag Pullback,vol_filter,2025-08-07,5.32
44930.74,51670.35,42684.21,OPEN,40,-0.42,2.13,VSH,,Flag Pullback,vol_filter,2025-08-08,8.32
44603.12,51293.59,42372.97,OPEN,40,0.09,1.41,VSH,,Flag Pullback,vol_filter,2025-08-11,8.03
44743.53,51455.06,42506.35,OPEN,40,-0.22,1.72,VSH,,Flag Pullback,vol_filter,2025-08-12,6.63
44953.21,51696.2,42705.55,LOSS,9,-5.0,6.0,VSH,,Triangle Pullback,baseline,2024-08-21,6.75
45222.94,52006.38,42961.79,LOSS,6,-5.0,6.56,VSH,,Triangle Pullback,baseline,2024-08-26,5.0
45043.12,51799.59,42790.97,LOSS,5,-5.0,6.19,VSH,,Triangle Pullback,baseline,2024-08-28,4.0
21550.09,24782.61,20472.59,LOSS,1,-5.0,6.84,PC1,,Flag Pullback,baseline,2024-08-02,3.36
20793.95,23913.04,19754.25,OPEN,40,1.27,1.45,PC1,,Flag Pullback,baseline,2024-08-06,12.06
20756.14,23869.57,19718.34,OPEN,40,0.36,0.73,PC1,,Flag Pullback,baseline,2024-08-07,8.62
20718.34,23826.09,19682.42,OPEN,40,0.55,0.0,PC1,,Flag Pullback,baseline,2024-08-08,6.58
21625.71,24869.57,20544.42,OPEN,40,-2.27,4.02,PC1,,Flag Pullback,baseline,2024-08-12,12.57
21323.25,24521.74,20257.09,OPEN,40,-0.18,2.66,PC1,,Flag Pullback,baseline,2024-08-13,10.21
20000.0,23000.0,19000.0,LOSS,7,-5.0,8.26,PC1,,Flag Pullback,baseline,2025-03-25,3.89
20130.44,23150.0,19123.91,LOSS,6,-5.0,8.86,PC1,,Flag Pullback,baseline,2025-03-26,4.77
20130.44,23150.0,19123.91,LOSS,5,-5.0,8.86,PC1,,Flag Pullback,baseline,2025-03-27,4.27
18869.56,21700.0,17926.09,WIN,17,15.0,0.46,PC1,,Flag Pullback,baseline,2025-07-01,4.06
18956.52,21800.0,18008.7,WIN,16,15.0,0.92,PC1,,Flag Pullback,baseline,2025-07-02,5.41
22100.0,25415.0,20995.0,WIN,14,15.0,3.62,PC1,,Flag Pullback,baseline,2025-12-24,3.78
20756.14,23869.57,19718.34,OPEN,40,0.36,0.73,PC1,,Flag Pullback,vol_filter,2024-08-07,8.62
20718.34,23826.09,19682.42,OPEN,40,0.55,0.0,PC1,,Flag Pullback,vol_filter,2024-08-08,6.58
21625.71,24869.57,20544.42,OPEN,40,-2.27,4.02,PC1,,Flag Pullback,vol_filter,2024-08-12,12.57
21323.25,24521.74,20257.09,OPEN,40,-0.18,2.66,PC1,,Flag Pullback,vol_filter,2024-08-13,10.21
20130.44,23150.0,19123.91,LOSS,5,-5.0,8.86,PC1,,Flag Pullback,vol_filter,2025-03-27,4.27
21776.94,25043.48,20688.09,LOSS,17,-5.0,5.03,PC1,,Pennant Pullback,baseline,2024-09-23,4.66
22347.83,25700.0,21230.43,LOSS,4,-5.0,6.03,PC1,,Pennant Pullback,baseline,2025-09-29,3.06
22347.83,25700.0,21230.43,LOSS,4,-5.0,6.03,PC1,,Pennant Pullback,vol_filter,2025-09-29,3.06
21928.17,25217.39,20831.76,LOSS,5,-5.0,5.34,PC1,,Triangle Pullback,baseline,2024-09-30,4.66
25350.0,29152.5,24082.5,WIN,3,15.0,0.0,PC1,,Triangle Pullback,baseline,2026-03-23,3.73
27900.0,32085.0,26505.0,LOSS,8,-5.0,7.89,PC1,,Triangle Pullback,baseline,2026-03-25,9.68
28300.0,32545.0,26885.0,LOSS,6,-5.0,6.01,PC1,,Triangle Pullback,baseline,2026-03-26,6.22
29100.0,33465.0,27645.0,LOSS,3,-5.0,6.19,PC1,,Triangle Pullback,baseline,2026-03-27,12.42
27900.0,32085.0,26505.0,LOSS,8,-5.0,7.89,PC1,,Triangle Pullback,trend_filter,2026-03-25,9.68
28300.0,32545.0,26885.0,LOSS,6,-5.0,6.01,PC1,,Triangle Pullback,trend_filter,2026-03-26,6.22
29100.0,33465.0,27645.0,LOSS,3,-5.0,6.19,PC1,,Triangle Pullback,trend_filter,2026-03-27,12.42
53491.84,61515.62,50817.25,OPEN,40,5.98,2.68,REE,,Flag Pullback,baseline,2024-10-24,3.22
54755.43,62968.75,52017.66,OPEN,40,5.69,4.92,REE,,Flag Pullback,baseline,2024-10-30,3.53
62128.36,71447.62,59021.95,LOSS,6,-5.0,8.95,REE,,Flag Pullback,baseline,2025-03-26,10.68
62556.25,71939.68,59428.43,LOSS,5,-5.0,9.58,REE,,Flag Pullback,baseline,2025-03-27,13.9
60673.57,69774.61,57639.89,LOSS,4,-5.0,6.77,REE,,Flag Pullback,baseline,2025-03-28,10.1
61101.45,70266.67,58046.38,LOSS,3,-5.0,7.42,REE,,Flag Pullback,baseline,2025-03-31,10.41
61187.03,70365.08,58127.68,LOSS,2,-5.0,7.55,REE,,Flag Pullback,baseline,2025-04-01,10.02
60523.81,69602.38,57497.62,OPEN,40,1.79,1.63,REE,,Flag Pullback,baseline,2025-10-21,3.07
61114.29,70281.43,58058.57,OPEN,40,-0.97,2.58,REE,,Flag Pullback,baseline,2025-10-23,3.36
60622.22,69715.56,57591.11,WIN,20,15.0,4.82,REE,,Flag Pullback,baseline,2026-02-13,4.43
61015.88,70168.26,57965.08,LOSS,10,-5.0,5.43,REE,,Flag Pullback,baseline,2026-02-23,3.09
62200.0,71530.0,59090.0,LOSS,7,-5.0,7.23,REE,,Flag Pullback,baseline,2026-02-26,3.27
62128.36,71447.62,59021.95,LOSS,6,-5.0,8.95,REE,,Flag Pullback,trend_filter,2025-03-26,10.68
62556.25,71939.68,59428.43,LOSS,5,-5.0,9.58,REE,,Flag Pullback,trend_filter,2025-03-27,13.9
60673.57,69774.61,57639.89,LOSS,4,-5.0,6.77,REE,,Flag Pullback,trend_filter,2025-03-28,10.1
61101.45,70266.67,58046.38,LOSS,3,-5.0,7.42,REE,,Flag Pullback,trend_filter,2025-03-31,10.41
61187.03,70365.08,58127.68,LOSS,2,-5.0,7.55,REE,,Flag Pullback,trend_filter,2025-04-01,10.02
60523.81,69602.38,57497.62,OPEN,40,1.79,1.63,REE,,Flag Pullback,vol_filter,2025-10-21,3.07
61114.29,70281.43,58058.57,OPEN,40,-0.97,2.58,REE,,Flag Pullback,vol_filter,2025-10-23,3.36
64460.32,74129.36,61237.3,LOSS,4,-5.0,8.55,REE,,Pennant Pullback,baseline,2025-10-14,4.34
63673.02,73223.97,60489.36,LOSS,3,-5.0,7.42,REE,,Pennant Pullback,baseline,2025-10-15,5.31
64460.32,74129.36,61237.3,LOSS,4,-5.0,8.55,REE,,Pennant Pullback,vol_filter,2025-10-14,4.34
63673.02,73223.97,60489.36,LOSS,3,-5.0,7.42,REE,,Pennant Pullback,vol_filter,2025-10-15,5.31
57198.37,65778.12,54338.45,LOSS,24,-5.0,6.04,REE,,Triangle Pullback,baseline,2024-08-01,3.23
56777.17,65293.75,53938.31,LOSS,13,-5.0,5.04,REE,,Triangle Pullback,baseline,2024-10-02,7.03
55850.54,64228.12,53058.02,LOSS,13,-5.0,5.13,REE,,Triangle Pullback,baseline,2024-10-04,4.26
55429.34,63743.75,52657.88,LOSS,19,-5.0,5.78,REE,,Triangle Pullback,baseline,2024-10-07,4.07
38474.59,44245.78,36550.86,LOSS,12,-5.0,5.88,TBC,,Flag Pullback,baseline,2024-12-09,3.58
36893.36,42427.36,35048.69,OPEN,40,0.26,2.37,TBC,,Pennant Pullback,baseline,2025-07-11,
36942.03,42483.34,35094.93,OPEN,40,-0.92,1.19,TBC,,Pennant Pullback,baseline,2025-09-04,3.91
36990.7,42539.31,35141.17,OPEN,40,-0.53,1.32,TBC,,Pennant Pullback,baseline,2025-09-12,4.53
36990.7,42539.31,35141.17,OPEN,40,-0.53,1.32,TBC,,Pennant Pullback,vol_filter,2025-09-12,4.53
36796.02,42315.42,34956.21,OPEN,40,0.79,0.79,TBC,,Triangle Pullback,baseline,2025-09-11,3.91
36893.36,42427.36,35048.69,OPEN,40,-0.4,1.06,TBC,,Triangle Pullback,baseline,2025-09-18,4.8
36698.67,42203.47,34863.74,OPEN,40,0.13,0.53,TBC,,Triangle Pullback,baseline,2025-09-19,4.53
90016.45,103518.91,85515.62,OPEN,40,1.38,1.91,PNJ,,Flag Pullback,baseline,2024-06-11,4.22
91779.02,105545.87,87190.06,LOSS,8,-5.0,7.64,PNJ,,Flag Pullback,baseline,2025-03-04,3.81
91486.72,105209.73,86912.38,LOSS,5,-5.0,7.35,PNJ,,Flag Pullback,baseline,2025-03-07,4.8
76190.22,87618.75,72380.71,LOSS,5,-5.0,5.12,PNJ,,Flag Pullback,baseline,2025-06-02,12.74
75800.5,87170.57,72010.47,OPEN,40,8.35,4.63,PNJ,,Flag Pullback,baseline,2025-06-03,9.69
73754.47,84817.64,70066.75,WIN,26,15.0,1.98,PNJ,,Flag Pullback,baseline,2025-06-06,6.85
79892.55,91876.44,75897.93,OPEN,40,5.49,4.15,PNJ,,Flag Pullback,baseline,2025-06-16,18.6
79015.69,90868.04,75064.9,OPEN,40,7.89,3.08,PNJ,,Flag Pullback,baseline,2025-06-17,15.92
77943.96,89635.56,74046.76,OPEN,40,10.0,1.75,PNJ,,Flag Pullback,baseline,2025-06-18,15.12
78236.24,89971.68,74324.43,OPEN,40,9.59,2.12,PNJ,,Flag Pullback,baseline,2025-06-19,11.44
77554.24,89187.38,73676.53,OPEN,40,8.29,1.26,PNJ,,Flag Pullback,baseline,2025-06-20,11.11
108500.0,124775.0,103075.0,LOSS,3,-5.0,7.19,PNJ,,Flag Pullback,baseline,2026-03-24,3.88
108000.0,124200.0,102600.0,LOSS,6,-5.0,7.41,PNJ,,Flag Pullback,baseline,2026-03-30,5.33
79892.55,91876.44,75897.93,OPEN,40,5.49,4.15,PNJ,,Flag Pullback,vol_filter,2025-06-16,18.6
79015.69,90868.04,75064.9,OPEN,40,7.89,3.08,PNJ,,Flag Pullback,vol_filter,2025-06-17,15.92
77943.96,89635.56,74046.76,OPEN,40,10.0,1.75,PNJ,,Flag Pullback,vol_filter,2025-06-18,15.12
78236.24,89971.68,74324.43,OPEN,40,9.59,2.12,PNJ,,Flag Pullback,vol_filter,2025-06-19,11.44
77554.24,89187.38,73676.53,OPEN,40,8.29,1.26,PNJ,,Flag Pullback,vol_filter,2025-06-20,11.11
108500.0,124775.0,103075.0,LOSS,3,-5.0,7.19,PNJ,,Flag Pullback,vol_filter,2026-03-24,3.88
108000.0,124200.0,102600.0,LOSS,6,-5.0,7.41,PNJ,,Flag Pullback,vol_filter,2026-03-30,5.33
87979.24,101176.13,83580.28,LOSS,1,-5.0,6.98,PNJ,,Pennant Pullback,baseline,2025-08-01,6.03
88540.38,101821.44,84113.36,WIN,34,15.0,3.24,PNJ,,Pennant Pullback,baseline,2025-11-18,4.57
119500.0,137425.0,113525.0,LOSS,6,-5.0,5.44,PNJ,,Pennant Pullback,baseline,2026-02-25,15.59
120000.0,138000.0,114000.0,LOSS,5,-5.0,5.83,PNJ,,Pennant Pullback,baseline,2026-02-26,15.16
121900.0,140185.0,115805.0,LOSS,3,-5.0,5.74,PNJ,,Pennant Pullback,baseline,2026-02-27,17.0
88540.38,101821.44,84113.36,WIN,34,15.0,3.24,PNJ,,Pennant Pullback,trend_filter,2025-11-18,4.57
119500.0,137425.0,113525.0,LOSS,6,-5.0,5.44,PNJ,,Pennant Pullback,trend_filter,2026-02-25,15.59
120000.0,138000.0,114000.0,LOSS,5,-5.0,5.83,PNJ,,Pennant Pullback,trend_filter,2026-02-26,15.16
121900.0,140185.0,115805.0,LOSS,3,-5.0,5.74,PNJ,,Pennant Pullback,trend_filter,2026-02-27,17.0
94789.32,109007.72,90049.85,LOSS,18,-5.0,5.4,PNJ,,Triangle Pullback,baseline,2024-09-26,8.37
94502.95,108678.39,89777.8,LOSS,17,-5.0,5.11,PNJ,,Triangle Pullback,baseline,2024-09-27,11.46
94312.03,108458.84,89596.43,LOSS,23,-5.0,6.15,PNJ,,Triangle Pullback,baseline,2024-09-30,11.64
93930.2,108019.73,89233.69,LOSS,22,-5.0,5.77,PNJ,,Triangle Pullback,baseline,2024-10-01,11.76
94898.55,109133.34,90153.63,LOSS,14,-5.0,5.51,PNJ,,Triangle Pullback,baseline,2024-10-02,10.0
94123.88,108242.46,89417.68,LOSS,20,-5.0,5.97,PNJ,,Triangle Pullback,baseline,2024-10-03,7.77
92380.84,106237.96,87761.79,LOSS,29,-5.0,5.03,PNJ,,Triangle Pullback,baseline,2024-10-04,6.28
